degraded_path,gt_path,resolution_pair,source_id
data/raw/train/NoisyLR/000641.npy,data/raw/train/GT/000641.npy,128->256,cluster_1
data/raw/train/NoisyLR/000642.npy,data/raw/train/GT/000642.npy,128->256,cluster_1
data/raw/train/NoisyLR/000643.npy,data/raw/train/GT/000643.npy,128->256,cluster_1
data/raw/train/NoisyLR/000644.npy,data/raw/train/GT/000644.npy,128->256,cluster_1
data/raw/train/NoisyLR/000645.npy,data/raw/train/GT/000645.npy,128->256,cluster_1
data/raw/train/NoisyLR/000646.npy,data/raw/train/GT/000646.npy,128->256,cluster_1
data/raw/train/NoisyLR/000647.npy,data/raw/train/GT/000647.npy,128->256,cluster_1
data/raw/train/NoisyLR/000649.npy,data/raw/train/GT/000649.npy,128->256,cluster_0
data/raw/train/NoisyLR/000650.npy,data/raw/train/GT/000650.npy,128->256,cluster_0
data/raw/train/NoisyLR/000651.npy,data/raw/train/GT/000651.npy,128->256,cluster_0
data/raw/train/NoisyLR/000652.npy,data/raw/train/GT/000652.npy,128->256,cluster_0
data/raw/train/NoisyLR/000653.npy,data/raw/train/GT/000653.npy,128->256,cluster_0
data/raw/train/NoisyLR/000654.npy,data/raw/train/GT/000654.npy,128->256,cluster_0
data/raw/train/NoisyLR/000655.npy,data/raw/train/GT/000655.npy,128->256,cluster_0
data/raw/train/NoisyLR/000656.npy,data/raw/train/GT/000656.npy,128->256,cluster_2
data/raw/train/NoisyLR/000657.npy,data/raw/train/GT/000657.npy,128->256,cluster_1
data/raw/train/NoisyLR/000658.npy,data/raw/train/GT/000658.npy,128->256,cluster_1
data/raw/train/NoisyLR/000659.npy,data/raw/train/GT/000659.npy,128->256,cluster_1
data/raw/train/NoisyLR/000660.npy,data/raw/train/GT/000660.npy,128->256,cluster_0
data/raw/train/NoisyLR/000662.npy,data/raw/train/GT/000662.npy,128->256,cluster_2
data/raw/train/NoisyLR/000663.npy,data/raw/train/GT/000663.npy,128->256,cluster_2
data/raw/train/NoisyLR/000665.npy,data/raw/train/GT/000665.npy,128->256,cluster_0
data/raw/train/NoisyLR/000666.npy,data/raw/train/GT/000666.npy,128->256,cluster_0
data/raw/train/NoisyLR/000667.npy,data/raw/train/GT/000667.npy,128->256,cluster_0
data/raw/train/NoisyLR/000668.npy,data/raw/train/GT/000668.npy,128->256,cluster_1
data/raw/train/NoisyLR/000669.npy,data/raw/train/GT/000669.npy,128->256,cluster_1
data/raw/train/NoisyLR/000670.npy,data/raw/train/GT/000670.npy,128->256,cluster_2
data/raw/train/NoisyLR/000671.npy,data/raw/train/GT/000671.npy,128->256,cluster_1
data/raw/train/NoisyLR/000672.npy,data/raw/train/GT/000672.npy,128->256,cluster_2
data/raw/train/NoisyLR/000674.npy,data/raw/train/GT/000674.npy,128->256,cluster_2
data/raw/train/NoisyLR/000676.npy,data/raw/train/GT/000676.npy,128->256,cluster_2
data/raw/train/NoisyLR/000677.npy,data/raw/train/GT/000677.npy,128->256,cluster_2
data/raw/train/NoisyLR/000678.npy,data/raw/train/GT/000678.npy,128->256,cluster_2
data/raw/train/NoisyLR/000681.npy,data/raw/train/GT/000681.npy,128->256,cluster_2
data/raw/train/NoisyLR/000682.npy,data/raw/train/GT/000682.npy,128->256,cluster_2
data/raw/train/NoisyLR/000684.npy,data/raw/train/GT/000684.npy,128->256,cluster_2
data/raw/train/NoisyLR/000685.npy,data/raw/train/GT/000685.npy,128->256,cluster_2
data/raw/train/NoisyLR/000686.npy,data/raw/train/GT/000686.npy,128->256,cluster_1
data/raw/train/NoisyLR/000687.npy,data/raw/train/GT/000687.npy,128->256,cluster_1
data/raw/train/NoisyLR/000688.npy,data/raw/train/GT/000688.npy,128->256,cluster_2
data/raw/train/NoisyLR/000690.npy,data/raw/train/GT/000690.npy,128->256,cluster_2
data/raw/train/NoisyLR/000692.npy,data/raw/train/GT/000692.npy,128->256,cluster_2
data/raw/train/NoisyLR/000693.npy,data/raw/train/GT/000693.npy,128->256,cluster_0
data/raw/train/NoisyLR/000694.npy,data/raw/train/GT/000694.npy,128->256,cluster_0
data/raw/train/NoisyLR/000695.npy,data/raw/train/GT/000695.npy,128->256,cluster_0
data/raw/train/NoisyLR/000696.npy,data/raw/train/GT/000696.npy,128->256,cluster_1
data/raw/train/NoisyLR/000697.npy,data/raw/train/GT/000697.npy,128->256,cluster_1
data/raw/train/NoisyLR/000698.npy,data/raw/train/GT/000698.npy,128->256,cluster_1
data/raw/train/NoisyLR/000699.npy,data/raw/train/GT/000699.npy,128->256,cluster_1
data/raw/train/NoisyLR/000701.npy,data/raw/train/GT/000701.npy,128->256,cluster_0
data/raw/train/NoisyLR/000702.npy,data/raw/train/GT/000702.npy,128->256,cluster_0
data/raw/train/NoisyLR/000703.npy,data/raw/train/GT/000703.npy,128->256,cluster_0
data/raw/train/NoisyLR/000704.npy,data/raw/train/GT/000704.npy,128->256,cluster_2
data/raw/train/NoisyLR/000705.npy,data/raw/train/GT/000705.npy,128->256,cluster_0
data/raw/train/NoisyLR/000706.npy,data/raw/train/GT/000706.npy,128->256,cluster_0
data/raw/train/NoisyLR/000707.npy,data/raw/train/GT/000707.npy,128->256,cluster_0
data/raw/train/NoisyLR/000708.npy,data/raw/train/GT/000708.npy,128->256,cluster_2
data/raw/train/NoisyLR/000709.npy,data/raw/train/GT/000709.npy,128->256,cluster_0
data/raw/train/NoisyLR/000710.npy,data/raw/train/GT/000710.npy,128->256,cluster_0
data/raw/train/NoisyLR/000711.npy,data/raw/train/GT/000711.npy,128->256,cluster_0
data/raw/train/NoisyLR/000712.npy,data/raw/train/GT/000712.npy,128->256,cluster_2
data/raw/train/NoisyLR/000713.npy,data/raw/train/GT/000713.npy,128->256,cluster_0
data/raw/train/NoisyLR/000716.npy,data/raw/train/GT/000716.npy,128->256,cluster_0
data/raw/train/NoisyLR/000717.npy,data/raw/train/GT/000717.npy,128->256,cluster_2
data/raw/train/NoisyLR/000718.npy,data/raw/train/GT/000718.npy,128->256,cluster_2
data/raw/train/NoisyLR/000720.npy,data/raw/train/GT/000720.npy,128->256,cluster_0
data/raw/train/NoisyLR/000721.npy,data/raw/train/GT/000721.npy,128->256,cluster_0
data/raw/train/NoisyLR/000722.npy,data/raw/train/GT/000722.npy,128->256,cluster_0
data/raw/train/NoisyLR/000723.npy,data/raw/train/GT/000723.npy,128->256,cluster_0
data/raw/train/NoisyLR/000724.npy,data/raw/train/GT/000724.npy,128->256,cluster_0
data/raw/train/NoisyLR/000725.npy,data/raw/train/GT/000725.npy,128->256,cluster_0
data/raw/train/NoisyLR/000726.npy,data/raw/train/GT/000726.npy,128->256,cluster_0
data/raw/train/NoisyLR/000727.npy,data/raw/train/GT/000727.npy,128->256,cluster_0
data/raw/train/NoisyLR/000728.npy,data/raw/train/GT/000728.npy,128->256,cluster_1
data/raw/train/NoisyLR/000730.npy,data/raw/train/GT/000730.npy,128->256,cluster_0
data/raw/train/NoisyLR/000733.npy,data/raw/train/GT/000733.npy,128->256,cluster_1
data/raw/train/NoisyLR/000734.npy,data/raw/train/GT/000734.npy,128->256,cluster_1
data/raw/train/NoisyLR/000735.npy,data/raw/train/GT/000735.npy,128->256,cluster_1
data/raw/train/NoisyLR/000736.npy,data/raw/train/GT/000736.npy,128->256,cluster_2
data/raw/train/NoisyLR/000737.npy,data/raw/train/GT/000737.npy,128->256,cluster_1
data/raw/train/NoisyLR/000738.npy,data/raw/train/GT/000738.npy,128->256,cluster_2
data/raw/train/NoisyLR/000739.npy,data/raw/train/GT/000739.npy,128->256,cluster_2
data/raw/train/NoisyLR/000740.npy,data/raw/train/GT/000740.npy,128->256,cluster_0
data/raw/train/NoisyLR/000741.npy,data/raw/train/GT/000741.npy,128->256,cluster_1
data/raw/train/NoisyLR/000742.npy,data/raw/train/GT/000742.npy,128->256,cluster_1
data/raw/train/NoisyLR/000743.npy,data/raw/train/GT/000743.npy,128->256,cluster_1
data/raw/train/NoisyLR/000744.npy,data/raw/train/GT/000744.npy,128->256,cluster_0
data/raw/train/NoisyLR/000745.npy,data/raw/train/GT/000745.npy,128->256,cluster_1
data/raw/train/NoisyLR/000746.npy,data/raw/train/GT/000746.npy,128->256,cluster_1
data/raw/train/NoisyLR/000747.npy,data/raw/train/GT/000747.npy,128->256,cluster_1
data/raw/train/NoisyLR/000749.npy,data/raw/train/GT/000749.npy,128->256,cluster_0
data/raw/train/NoisyLR/000750.npy,data/raw/train/GT/000750.npy,128->256,cluster_0
data/raw/train/NoisyLR/000751.npy,data/raw/train/GT/000751.npy,128->256,cluster_0
data/raw/train/NoisyLR/000752.npy,data/raw/train/GT/000752.npy,128->256,cluster_0
data/raw/train/NoisyLR/000753.npy,data/raw/train/GT/000753.npy,128->256,cluster_1
data/raw/train/NoisyLR/000754.npy,data/raw/train/GT/000754.npy,128->256,cluster_2
data/raw/train/NoisyLR/000756.npy,data/raw/train/GT/000756.npy,128->256,cluster_0
data/raw/train/NoisyLR/000757.npy,data/raw/train/GT/000757.npy,128->256,cluster_2
data/raw/train/NoisyLR/000758.npy,data/raw/train/GT/000758.npy,128->256,cluster_2
data/raw/train/NoisyLR/000759.npy,data/raw/train/GT/000759.npy,128->256,cluster_0
data/raw/train/NoisyLR/000760.npy,data/raw/train/GT/000760.npy,128->256,cluster_1
data/raw/train/NoisyLR/000761.npy,data/raw/train/GT/000761.npy,128->256,cluster_1
data/raw/train/NoisyLR/000762.npy,data/raw/train/GT/000762.npy,128->256,cluster_1
data/raw/train/NoisyLR/000763.npy,data/raw/train/GT/000763.npy,128->256,cluster_1
data/raw/train/NoisyLR/000765.npy,data/raw/train/GT/000765.npy,128->256,cluster_0
data/raw/train/NoisyLR/000766.npy,data/raw/train/GT/000766.npy,128->256,cluster_0
data/raw/train/NoisyLR/000767.npy,data/raw/train/GT/000767.npy,128->256,cluster_0
data/raw/train/NoisyLR/000769.npy,data/raw/train/GT/000769.npy,128->256,cluster_0
data/raw/train/NoisyLR/000770.npy,data/raw/train/GT/000770.npy,128->256,cluster_0
data/raw/train/NoisyLR/000771.npy,data/raw/train/GT/000771.npy,128->256,cluster_0
data/raw/train/NoisyLR/000773.npy,data/raw/train/GT/000773.npy,128->256,cluster_0
data/raw/train/NoisyLR/000774.npy,data/raw/train/GT/000774.npy,128->256,cluster_0
data/raw/train/NoisyLR/000775.npy,data/raw/train/GT/000775.npy,128->256,cluster_0
data/raw/train/NoisyLR/000776.npy,data/raw/train/GT/000776.npy,128->256,cluster_1
data/raw/train/NoisyLR/000777.npy,data/raw/train/GT/000777.npy,128->256,cluster_1
data/raw/train/NoisyLR/000778.npy,data/raw/train/GT/000778.npy,128->256,cluster_1
data/raw/train/NoisyLR/000779.npy,data/raw/train/GT/000779.npy,128->256,cluster_1
data/raw/train/NoisyLR/000780.npy,data/raw/train/GT/000780.npy,128->256,cluster_2
data/raw/train/NoisyLR/000781.npy,data/raw/train/GT/000781.npy,128->256,cluster_1
data/raw/train/NoisyLR/000782.npy,data/raw/train/GT/000782.npy,128->256,cluster_1
data/raw/train/NoisyLR/000783.npy,data/raw/train/GT/000783.npy,128->256,cluster_1
data/raw/train/NoisyLR/000784.npy,data/raw/train/GT/000784.npy,128->256,cluster_2
data/raw/train/NoisyLR/000785.npy,data/raw/train/GT/000785.npy,128->256,cluster_0
data/raw/train/NoisyLR/000786.npy,data/raw/train/GT/000786.npy,128->256,cluster_0
data/raw/train/NoisyLR/000787.npy,data/raw/train/GT/000787.npy,128->256,cluster_0
data/raw/train/NoisyLR/000788.npy,data/raw/train/GT/000788.npy,128->256,cluster_1
data/raw/train/NoisyLR/000789.npy,data/raw/train/GT/000789.npy,128->256,cluster_2
data/raw/train/NoisyLR/000792.npy,data/raw/train/GT/000792.npy,128->256,cluster_1
data/raw/train/NoisyLR/000793.npy,data/raw/train/GT/000793.npy,128->256,cluster_0
data/raw/train/NoisyLR/000794.npy,data/raw/train/GT/000794.npy,128->256,cluster_0
data/raw/train/NoisyLR/000795.npy,data/raw/train/GT/000795.npy,128->256,cluster_0
data/raw/train/NoisyLR/000796.npy,data/raw/train/GT/000796.npy,128->256,cluster_1
data/raw/train/NoisyLR/000797.npy,data/raw/train/GT/000797.npy,128->256,cluster_0
data/raw/train/NoisyLR/000798.npy,data/raw/train/GT/000798.npy,128->256,cluster_0
data/raw/train/NoisyLR/000799.npy,data/raw/train/GT/000799.npy,128->256,cluster_0
data/raw/train/NoisyLR/000800.npy,data/raw/train/GT/000800.npy,128->256,cluster_1
data/raw/train/NoisyLR/000801.npy,data/raw/train/GT/000801.npy,128->256,cluster_2
data/raw/train/NoisyLR/000802.npy,data/raw/train/GT/000802.npy,128->256,cluster_1
data/raw/train/NoisyLR/000803.npy,data/raw/train/GT/000803.npy,128->256,cluster_2
data/raw/train/NoisyLR/000804.npy,data/raw/train/GT/000804.npy,128->256,cluster_2
data/raw/train/NoisyLR/000805.npy,data/raw/train/GT/000805.npy,128->256,cluster_0
data/raw/train/NoisyLR/000806.npy,data/raw/train/GT/000806.npy,128->256,cluster_2
data/raw/train/NoisyLR/000807.npy,data/raw/train/GT/000807.npy,128->256,cluster_0
data/raw/train/NoisyLR/000808.npy,data/raw/train/GT/000808.npy,128->256,cluster_0
data/raw/train/NoisyLR/000809.npy,data/raw/train/GT/000809.npy,128->256,cluster_1
data/raw/train/NoisyLR/000810.npy,data/raw/train/GT/000810.npy,128->256,cluster_1
data/raw/train/NoisyLR/000811.npy,data/raw/train/GT/000811.npy,128->256,cluster_1
data/raw/train/NoisyLR/000812.npy,data/raw/train/GT/000812.npy,128->256,cluster_0
data/raw/train/NoisyLR/000813.npy,data/raw/train/GT/000813.npy,128->256,cluster_0
data/raw/train/NoisyLR/000814.npy,data/raw/train/GT/000814.npy,128->256,cluster_0
data/raw/train/NoisyLR/000815.npy,data/raw/train/GT/000815.npy,128->256,cluster_2
data/raw/train/NoisyLR/000816.npy,data/raw/train/GT/000816.npy,128->256,cluster_0
data/raw/train/NoisyLR/000817.npy,data/raw/train/GT/000817.npy,128->256,cluster_0
data/raw/train/NoisyLR/000818.npy,data/raw/train/GT/000818.npy,128->256,cluster_0
data/raw/train/NoisyLR/000819.npy,data/raw/train/GT/000819.npy,128->256,cluster_0
data/raw/train/NoisyLR/000820.npy,data/raw/train/GT/000820.npy,128->256,cluster_2
data/raw/train/NoisyLR/000821.npy,data/raw/train/GT/000821.npy,128->256,cluster_0
data/raw/train/NoisyLR/000822.npy,data/raw/train/GT/000822.npy,128->256,cluster_0
data/raw/train/NoisyLR/000823.npy,data/raw/train/GT/000823.npy,128->256,cluster_0
data/raw/train/NoisyLR/000824.npy,data/raw/train/GT/000824.npy,128->256,cluster_0
data/raw/train/NoisyLR/000825.npy,data/raw/train/GT/000825.npy,128->256,cluster_0
data/raw/train/NoisyLR/000826.npy,data/raw/train/GT/000826.npy,128->256,cluster_0
data/raw/train/NoisyLR/000827.npy,data/raw/train/GT/000827.npy,128->256,cluster_0
data/raw/train/NoisyLR/000829.npy,data/raw/train/GT/000829.npy,128->256,cluster_0
data/raw/train/NoisyLR/000830.npy,data/raw/train/GT/000830.npy,128->256,cluster_0
data/raw/train/NoisyLR/000831.npy,data/raw/train/GT/000831.npy,128->256,cluster_0
data/raw/train/NoisyLR/000834.npy,data/raw/train/GT/000834.npy,128->256,cluster_2
data/raw/train/NoisyLR/000836.npy,data/raw/train/GT/000836.npy,128->256,cluster_0
data/raw/train/NoisyLR/000837.npy,data/raw/train/GT/000837.npy,128->256,cluster_0
data/raw/train/NoisyLR/000838.npy,data/raw/train/GT/000838.npy,128->256,cluster_0
data/raw/train/NoisyLR/000839.npy,data/raw/train/GT/000839.npy,128->256,cluster_0
data/raw/train/NoisyLR/000840.npy,data/raw/train/GT/000840.npy,128->256,cluster_2
data/raw/train/NoisyLR/000841.npy,data/raw/train/GT/000841.npy,128->256,cluster_2
data/raw/train/NoisyLR/000844.npy,data/raw/train/GT/000844.npy,128->256,cluster_0
data/raw/train/NoisyLR/000845.npy,data/raw/train/GT/000845.npy,128->256,cluster_0
data/raw/train/NoisyLR/000846.npy,data/raw/train/GT/000846.npy,128->256,cluster_0
data/raw/train/NoisyLR/000847.npy,data/raw/train/GT/000847.npy,128->256,cluster_0
data/raw/train/NoisyLR/000848.npy,data/raw/train/GT/000848.npy,128->256,cluster_2
data/raw/train/NoisyLR/000849.npy,data/raw/train/GT/000849.npy,128->256,cluster_2
data/raw/train/NoisyLR/000850.npy,data/raw/train/GT/000850.npy,128->256,cluster_2
data/raw/train/NoisyLR/000852.npy,data/raw/train/GT/000852.npy,128->256,cluster_0
data/raw/train/NoisyLR/000854.npy,data/raw/train/GT/000854.npy,128->256,cluster_2
data/raw/train/NoisyLR/000855.npy,data/raw/train/GT/000855.npy,128->256,cluster_2
data/raw/train/NoisyLR/000857.npy,data/raw/train/GT/000857.npy,128->256,cluster_1
data/raw/train/NoisyLR/000858.npy,data/raw/train/GT/000858.npy,128->256,cluster_1
data/raw/train/NoisyLR/000859.npy,data/raw/train/GT/000859.npy,128->256,cluster_1
data/raw/train/NoisyLR/000860.npy,data/raw/train/GT/000860.npy,128->256,cluster_0
data/raw/train/NoisyLR/000861.npy,data/raw/train/GT/000861.npy,128->256,cluster_1
data/raw/train/NoisyLR/000862.npy,data/raw/train/GT/000862.npy,128->256,cluster_1
data/raw/train/NoisyLR/000863.npy,data/raw/train/GT/000863.npy,128->256,cluster_1
data/raw/train/NoisyLR/000865.npy,data/raw/train/GT/000865.npy,128->256,cluster_1
data/raw/train/NoisyLR/000866.npy,data/raw/train/GT/000866.npy,128->256,cluster_1
data/raw/train/NoisyLR/000867.npy,data/raw/train/GT/000867.npy,128->256,cluster_1
data/raw/train/NoisyLR/000869.npy,data/raw/train/GT/000869.npy,128->256,cluster_1
data/raw/train/NoisyLR/000870.npy,data/raw/train/GT/000870.npy,128->256,cluster_1
data/raw/train/NoisyLR/000871.npy,data/raw/train/GT/000871.npy,128->256,cluster_1
data/raw/train/NoisyLR/000873.npy,data/raw/train/GT/000873.npy,128->256,cluster_0
data/raw/train/NoisyLR/000874.npy,data/raw/train/GT/000874.npy,128->256,cluster_0
data/raw/train/NoisyLR/000875.npy,data/raw/train/GT/000875.npy,128->256,cluster_0
data/raw/train/NoisyLR/000876.npy,data/raw/train/GT/000876.npy,128->256,cluster_2
data/raw/train/NoisyLR/000877.npy,data/raw/train/GT/000877.npy,128->256,cluster_0
data/raw/train/NoisyLR/000878.npy,data/raw/train/GT/000878.npy,128->256,cluster_0
data/raw/train/NoisyLR/000879.npy,data/raw/train/GT/000879.npy,128->256,cluster_0
data/raw/train/NoisyLR/000881.npy,data/raw/train/GT/000881.npy,128->256,cluster_0
data/raw/train/NoisyLR/000882.npy,data/raw/train/GT/000882.npy,128->256,cluster_0
data/raw/train/NoisyLR/000883.npy,data/raw/train/GT/000883.npy,128->256,cluster_0
data/raw/train/NoisyLR/000884.npy,data/raw/train/GT/000884.npy,128->256,cluster_0
data/raw/train/NoisyLR/000885.npy,data/raw/train/GT/000885.npy,128->256,cluster_0
data/raw/train/NoisyLR/000886.npy,data/raw/train/GT/000886.npy,128->256,cluster_0
data/raw/train/NoisyLR/000887.npy,data/raw/train/GT/000887.npy,128->256,cluster_0
data/raw/train/NoisyLR/000888.npy,data/raw/train/GT/000888.npy,128->256,cluster_1
data/raw/train/NoisyLR/000889.npy,data/raw/train/GT/000889.npy,128->256,cluster_2
data/raw/train/NoisyLR/000890.npy,data/raw/train/GT/000890.npy,128->256,cluster_1
data/raw/train/NoisyLR/000892.npy,data/raw/train/GT/000892.npy,128->256,cluster_0
data/raw/train/NoisyLR/000893.npy,data/raw/train/GT/000893.npy,128->256,cluster_1
data/raw/train/NoisyLR/000894.npy,data/raw/train/GT/000894.npy,128->256,cluster_1
data/raw/train/NoisyLR/000895.npy,data/raw/train/GT/000895.npy,128->256,cluster_1
data/raw/train/NoisyLR/000896.npy,data/raw/train/GT/000896.npy,128->256,cluster_2
data/raw/train/NoisyLR/000898.npy,data/raw/train/GT/000898.npy,128->256,cluster_1
data/raw/train/NoisyLR/000899.npy,data/raw/train/GT/000899.npy,128->256,cluster_1
data/raw/train/NoisyLR/000900.npy,data/raw/train/GT/000900.npy,128->256,cluster_1
data/raw/train/NoisyLR/000901.npy,data/raw/train/GT/000901.npy,128->256,cluster_0
data/raw/train/NoisyLR/000902.npy,data/raw/train/GT/000902.npy,128->256,cluster_0
data/raw/train/NoisyLR/000903.npy,data/raw/train/GT/000903.npy,128->256,cluster_0
data/raw/train/NoisyLR/000904.npy,data/raw/train/GT/000904.npy,128->256,cluster_0
data/raw/train/NoisyLR/000905.npy,data/raw/train/GT/000905.npy,128->256,cluster_1
data/raw/train/NoisyLR/000906.npy,data/raw/train/GT/000906.npy,128->256,cluster_1
data/raw/train/NoisyLR/000907.npy,data/raw/train/GT/000907.npy,128->256,cluster_1
data/raw/train/NoisyLR/000908.npy,data/raw/train/GT/000908.npy,128->256,cluster_0
data/raw/train/NoisyLR/000909.npy,data/raw/train/GT/000909.npy,128->256,cluster_0
data/raw/train/NoisyLR/000910.npy,data/raw/train/GT/000910.npy,128->256,cluster_0
data/raw/train/NoisyLR/000911.npy,data/raw/train/GT/000911.npy,128->256,cluster_0
data/raw/train/NoisyLR/000912.npy,data/raw/train/GT/000912.npy,128->256,cluster_1
data/raw/train/NoisyLR/000913.npy,data/raw/train/GT/000913.npy,128->256,cluster_0
data/raw/train/NoisyLR/000914.npy,data/raw/train/GT/000914.npy,128->256,cluster_0
data/raw/train/NoisyLR/000915.npy,data/raw/train/GT/000915.npy,128->256,cluster_0
data/raw/train/NoisyLR/000917.npy,data/raw/train/GT/000917.npy,128->256,cluster_1
data/raw/train/NoisyLR/000918.npy,data/raw/train/GT/000918.npy,128->256,cluster_1
data/raw/train/NoisyLR/000919.npy,data/raw/train/GT/000919.npy,128->256,cluster_1
data/raw/train/NoisyLR/000920.npy,data/raw/train/GT/000920.npy,128->256,cluster_0
data/raw/train/NoisyLR/000922.npy,data/raw/train/GT/000922.npy,128->256,cluster_2
data/raw/train/NoisyLR/000924.npy,data/raw/train/GT/000924.npy,128->256,cluster_2
data/raw/train/NoisyLR/000925.npy,data/raw/train/GT/000925.npy,128->256,cluster_0
data/raw/train/NoisyLR/000926.npy,data/raw/train/GT/000926.npy,128->256,cluster_0
data/raw/train/NoisyLR/000927.npy,data/raw/train/GT/000927.npy,128->256,cluster_0
data/raw/train/NoisyLR/000928.npy,data/raw/train/GT/000928.npy,128->256,cluster_1
data/raw/train/NoisyLR/000929.npy,data/raw/train/GT/000929.npy,128->256,cluster_1
data/raw/train/NoisyLR/000930.npy,data/raw/train/GT/000930.npy,128->256,cluster_2
data/raw/train/NoisyLR/000933.npy,data/raw/train/GT/000933.npy,128->256,cluster_0
data/raw/train/NoisyLR/000934.npy,data/raw/train/GT/000934.npy,128->256,cluster_0
data/raw/train/NoisyLR/000935.npy,data/raw/train/GT/000935.npy,128->256,cluster_0
data/raw/train/NoisyLR/000936.npy,data/raw/train/GT/000936.npy,128->256,cluster_0
data/raw/train/NoisyLR/000937.npy,data/raw/train/GT/000937.npy,128->256,cluster_0
data/raw/train/NoisyLR/000938.npy,data/raw/train/GT/000938.npy,128->256,cluster_1
data/raw/train/NoisyLR/000939.npy,data/raw/train/GT/000939.npy,128->256,cluster_0
data/raw/train/NoisyLR/000940.npy,data/raw/train/GT/000940.npy,128->256,cluster_0
data/raw/train/NoisyLR/000947.npy,data/raw/train/GT/000947.npy,128->256,cluster_2
data/raw/train/NoisyLR/000948.npy,data/raw/train/GT/000948.npy,128->256,cluster_1
data/raw/train/NoisyLR/000949.npy,data/raw/train/GT/000949.npy,128->256,cluster_0
data/raw/train/NoisyLR/000950.npy,data/raw/train/GT/000950.npy,128->256,cluster_0
data/raw/train/NoisyLR/000951.npy,data/raw/train/GT/000951.npy,128->256,cluster_0
data/raw/train/NoisyLR/000952.npy,data/raw/train/GT/000952.npy,128->256,cluster_1
data/raw/train/NoisyLR/000953.npy,data/raw/train/GT/000953.npy,128->256,cluster_1
data/raw/train/NoisyLR/000954.npy,data/raw/train/GT/000954.npy,128->256,cluster_1
data/raw/train/NoisyLR/000955.npy,data/raw/train/GT/000955.npy,128->256,cluster_1
data/raw/train/NoisyLR/000957.npy,data/raw/train/GT/000957.npy,128->256,cluster_2
data/raw/train/NoisyLR/000959.npy,data/raw/train/GT/000959.npy,128->256,cluster_2
data/raw/train/NoisyLR/000960.npy,data/raw/train/GT/000960.npy,128->256,cluster_0
data/raw/train/NoisyLR/000963.npy,data/raw/train/GT/000963.npy,128->256,cluster_2
data/raw/train/NoisyLR/000965.npy,data/raw/train/GT/000965.npy,128->256,cluster_0
data/raw/train/NoisyLR/000966.npy,data/raw/train/GT/000966.npy,128->256,cluster_0
data/raw/train/NoisyLR/000967.npy,data/raw/train/GT/000967.npy,128->256,cluster_0
data/raw/train/NoisyLR/000968.npy,data/raw/train/GT/000968.npy,128->256,cluster_0
data/raw/train/NoisyLR/000969.npy,data/raw/train/GT/000969.npy,128->256,cluster_2
data/raw/train/NoisyLR/000971.npy,data/raw/train/GT/000971.npy,128->256,cluster_2
data/raw/train/NoisyLR/000972.npy,data/raw/train/GT/000972.npy,128->256,cluster_2
data/raw/train/NoisyLR/000973.npy,data/raw/train/GT/000973.npy,128->256,cluster_0
data/raw/train/NoisyLR/000974.npy,data/raw/train/GT/000974.npy,128->256,cluster_0
data/raw/train/NoisyLR/000975.npy,data/raw/train/GT/000975.npy,128->256,cluster_0
data/raw/train/NoisyLR/000976.npy,data/raw/train/GT/000976.npy,128->256,cluster_0
data/raw/train/NoisyLR/000977.npy,data/raw/train/GT/000977.npy,128->256,cluster_1
data/raw/train/NoisyLR/000978.npy,data/raw/train/GT/000978.npy,128->256,cluster_1
data/raw/train/NoisyLR/000979.npy,data/raw/train/GT/000979.npy,128->256,cluster_1
data/raw/train/NoisyLR/000980.npy,data/raw/train/GT/000980.npy,128->256,cluster_0
data/raw/train/NoisyLR/000981.npy,data/raw/train/GT/000981.npy,128->256,cluster_1
data/raw/train/NoisyLR/000982.npy,data/raw/train/GT/000982.npy,128->256,cluster_1
data/raw/train/NoisyLR/000983.npy,data/raw/train/GT/000983.npy,128->256,cluster_1
data/raw/train/NoisyLR/000988.npy,data/raw/train/GT/000988.npy,128->256,cluster_1
data/raw/train/NoisyLR/000989.npy,data/raw/train/GT/000989.npy,128->256,cluster_2
data/raw/train/NoisyLR/000991.npy,data/raw/train/GT/000991.npy,128->256,cluster_0
data/raw/train/NoisyLR/000992.npy,data/raw/train/GT/000992.npy,128->256,cluster_0
data/raw/train/NoisyLR/000993.npy,data/raw/train/GT/000993.npy,128->256,cluster_1
data/raw/train/NoisyLR/000994.npy,data/raw/train/GT/000994.npy,128->256,cluster_1
data/raw/train/NoisyLR/000995.npy,data/raw/train/GT/000995.npy,128->256,cluster_1
data/raw/train/NoisyLR/000999.npy,data/raw/train/GT/000999.npy,128->256,cluster_2
data/raw/train/NoisyLR/001000.npy,data/raw/train/GT/001000.npy,128->256,cluster_0
data/raw/train/NoisyLR/001001.npy,data/raw/train/GT/001001.npy,128->256,cluster_1
data/raw/train/NoisyLR/001002.npy,data/raw/train/GT/001002.npy,128->256,cluster_1
data/raw/train/NoisyLR/001003.npy,data/raw/train/GT/001003.npy,128->256,cluster_1
data/raw/train/NoisyLR/001005.npy,data/raw/train/GT/001005.npy,128->256,cluster_2
data/raw/train/NoisyLR/001006.npy,data/raw/train/GT/001006.npy,128->256,cluster_2
data/raw/train/NoisyLR/001007.npy,data/raw/train/GT/001007.npy,128->256,cluster_2
data/raw/train/NoisyLR/001008.npy,data/raw/train/GT/001008.npy,128->256,cluster_2
